signal,dte,delta_target,tp,time_stop_h,sl,n_fires,mean_exit_multiple,median_exit_multiple,std_exit_multiple,win_rate,hit_tp_pct,hit_sl_pct,hit_ts_pct,hit_expiry_pct,mean_entry_ask_usd,expected_dollar_pnl,median_dollar_pnl
pullback,4,0.4,2.0,20,0.5,40,0.8436,0.8322,0.2867,0.25,0.0,0.1,0.9,0.0,2311.05,-387.0,-389.9
pullback,4,0.4,2.5,4,,40,0.9088,0.9048,0.0824,0.125,0.0,0.0,1.0,0.0,2311.05,-200.38,-233.07
pullback,4,0.4,2.5,4,0.3,40,0.9088,0.9048,0.0824,0.125,0.0,0.0,1.0,0.0,2311.05,-200.38,-233.07
pullback,4,0.4,2.5,4,0.5,40,0.9088,0.9048,0.0824,0.125,0.0,0.0,1.0,0.0,2311.05,-200.38,-233.07
pullback,4,0.4,2.5,8,,40,0.8733,0.8798,0.1517,0.15,0.0,0.0,1.0,0.0,2311.05,-298.5,-282.32
pullback,4,0.4,2.5,8,0.3,40,0.8731,0.8798,0.1528,0.15,0.0,0.025,0.975,0.0,2311.05,-299.27,-282.32
pullback,4,0.4,2.5,8,0.5,40,0.8798,0.8798,0.1251,0.15,0.0,0.025,0.975,0.0,2311.05,-277.85,-282.32
pullback,4,0.4,2.5,12,,40,0.8847,0.8426,0.1355,0.175,0.0,0.0,1.0,0.0,2311.05,-252.79,-355.89
pullback,4,0.4,2.5,12,0.3,40,0.862,0.8403,0.1707,0.15,0.0,0.025,0.975,0.0,2311.05,-324.65,-362.21
pullback,4,0.4,2.5,12,0.5,40,0.8687,0.8403,0.1469,0.15,0.0,0.025,0.975,0.0,2311.05,-303.23,-362.21
pullback,4,0.4,2.5,16,,40,0.8596,0.813,0.1792,0.15,0.0,0.0,1.0,0.0,2311.05,-316.82,-402.52
pullback,4,0.4,2.5,16,0.3,40,0.8231,0.8082,0.2088,0.125,0.0,0.05,0.95,0.0,2311.05,-413.53,-418.09
pullback,4,0.4,2.5,16,0.5,40,0.8299,0.8082,0.1913,0.125,0.0,0.05,0.95,0.0,2311.05,-392.11,-418.09
pullback,4,0.4,2.5,20,,40,0.9136,0.8437,0.3697,0.275,0.025,0.0,0.975,0.0,2311.05,-201.17,-382.99
pullback,4,0.4,2.5,20,0.3,40,0.8363,0.8322,0.2996,0.25,0.0,0.075,0.925,0.0,2311.05,-409.24,-389.9
pullback,4,0.4,2.5,20,0.5,40,0.8436,0.8322,0.2867,0.25,0.0,0.1,0.9,0.0,2311.05,-387.0,-389.9
pullback,1,0.1,,4,,34,0.7552,0.534,0.7771,0.0882,0.0,0.0,0.9706,0.0294,278.14,-67.31,-115.92
pullback,1,0.1,,4,0.3,34,0.7596,0.534,0.7739,0.0882,0.0,0.0882,0.8824,0.0294,278.14,-65.81,-115.92
pullback,1,0.1,,4,0.5,34,0.7011,0.4991,0.6727,0.0588,0.0,0.5294,0.4706,0.0,278.14,-74.03,-117.52
pullback,1,0.1,,8,,34,0.6843,0.4571,0.7373,0.1765,0.0,0.0,0.7647,0.2353,278.14,-84.9,-164.96
pullback,1,0.1,,8,0.3,34,0.6724,0.3847,0.7233,0.1471,0.0,0.4412,0.4706,0.0882,278.14,-87.3,-164.41
pullback,1,0.1,,8,0.5,34,0.6151,0.4842,0.5092,0.0588,0.0,0.8529,0.1471,0.0,278.14,-97.89,-125.98
pullback,1,0.1,,12,,34,0.9087,0.3375,1.7996,0.1471,0.0,0.0,0.5588,0.4412,278.14,-49.06,-187.22
pullback,1,0.1,,12,0.3,34,0.6642,0.2984,1.1015,0.0882,0.0,0.5882,0.2353,0.1765,278.14,-105.52,-167.52
pullback,1,0.1,,12,0.5,34,0.4977,0.483,0.1042,0.0,0.0,0.9412,0.0294,0.0294,278.14,-137.64,-134.51
pullback,1,0.1,,16,,34,0.8157,0.3528,1.5132,0.1471,0.0,0.0,0.3824,0.6176,278.14,-64.81,-179.42
pullback,1,0.1,,16,0.3,34,0.6365,0.2928,1.12,0.0882,0.0,0.7353,0.0588,0.2059,278.14,-112.2,-174.43
pullback,1,0.1,,16,0.5,34,0.4883,0.4817,0.0896,0.0,0.0,0.9706,0.0,0.0294,278.14,-140.46,-137.5
pullback,1,0.1,,20,,34,0.6448,0.1918,1.2038,0.1471,0.0,0.0,0.1471,0.8529,278.14,-109.78,-189.47
pullback,1,0.1,,20,0.3,34,0.622,0.2928,1.1208,0.0882,0.0,0.7353,0.0294,0.2353,278.14,-116.82,-181.47
pullback,1,0.1,,20,0.5,34,0.4883,0.4817,0.0896,0.0,0.0,0.9706,0.0,0.0294,278.14,-140.46,-137.5
pullback,1,0.1,1.3,4,,34,0.7565,0.5688,0.4406,0.2059,0.2059,0.0,0.7941,0.0,278.14,-76.32,-112.97
pullback,1,0.1,1.3,4,0.3,34,0.7568,0.5688,0.4402,0.2059,0.2059,0.0588,0.7353,0.0,278.14,-76.15,-112.97
pullback,1,0.1,1.3,4,0.5,34,0.6548,0.5074,0.3093,0.1176,0.1176,0.5,0.3824,0.0,278.14,-95.82,-116.97
pullback,1,0.1,1.3,8,,34,0.7415,0.4718,0.5781,0.3235,0.3235,0.0,0.5294,0.1471,278.14,-77.53,-140.14
pullback,1,0.1,1.3,8,0.3,34,0.7438,0.4571,0.5669,0.3235,0.3235,0.3529,0.2647,0.0588,278.14,-75.96,-160.81
pullback,1,0.1,1.3,8,0.5,34,0.6417,0.4856,0.356,0.1765,0.1765,0.7941,0.0294,0.0,278.14,-97.55,-119.45
pullback,1,0.1,1.3,12,,34,0.7695,0.4806,0.6174,0.3824,0.3824,0.0,0.3824,0.2353,278.14,-67.22,-120.65
pullback,1,0.1,1.3,12,0.3,34,0.7565,0.3833,0.5921,0.3529,0.3529,0.4412,0.1471,0.0588,278.14,-70.34,-160.81
pullback,1,0.1,1.3,12,0.5,34,0.6396,0.4856,0.3566,0.1765,0.1765,0.8235,0.0,0.0,278.14,-97.95,-119.45
pullback,1,0.1,1.3,16,,34,0.799,0.596,0.6355,0.4118,0.4118,0.0,0.2059,0.3824,278.14,-52.07,-117.45
pullback,1,0.1,1.3,16,0.3,34,0.7722,0.2998,0.6117,0.3824,0.3824,0.5294,0.0294,0.0588,278.14,-64.36,-153.84
pullback,1,0.1,1.3,16,0.5,34,0.6396,0.4856,0.3566,0.1765,0.1765,0.8235,0.0,0.0,278.14,-97.95,-119.45
pullback,1,0.1,1.3,20,,34,0.7573,0.4682,0.6652,0.4118,0.4118,0.0,0.0882,0.5,278.14,-66.26,-120.65
pullback,1,0.1,1.3,20,0.3,34,0.7675,0.2998,0.6135,0.3824,0.3824,0.5294,0.0294,0.0588,278.14,-65.97,-160.81
pullback,1,0.1,1.3,20,0.5,34,0.6396,0.4856,0.3566,0.1765,0.1765,0.8235,0.0,0.0,278.14,-97.95,-119.45
pullback,1,0.1,1.5,4,,34,0.7202,0.5452,0.4512,0.1471,0.1471,0.0,0.8529,0.0,278.14,-84.08,-114.93
pullback,1,0.1,1.5,4,0.3,34,0.7206,0.5452,0.4509,0.1471,0.1471,0.0588,0.7941,0.0,278.14,-83.91,-114.93
pullback,1,0.1,1.5,4,0.5,34,0.609,0.4991,0.2743,0.0588,0.0588,0.5294,0.4118,0.0,278.14,-106.68,-117.52
pullback,1,0.1,1.5,8,,34,0.7245,0.4615,0.6255,0.2647,0.2353,0.0,0.5882,0.1765,278.14,-78.31,-160.57
pullback,1,0.1,1.5,8,0.3,34,0.7073,0.4032,0.6145,0.2353,0.2353,0.4118,0.2941,0.0588,278.14,-82.42,-162.79
pullback,1,0.1,1.5,8,0.5,34,0.5878,0.4842,0.328,0.0882,0.0882,0.8529,0.0588,0.0,278.14,-110.65,-125.98
pullback,1,0.1,1.5,12,,34,0.7563,0.4682,0.6722,0.3235,0.2941,0.0,0.4118,0.2941,278.14,-67.0,-132.92
pullback,1,0.1,1.5,12,0.3,34,0.7206,0.3134,0.6387,0.2647,0.2647,0.5,0.1765,0.0588,278.14,-76.61,-162.94
pullback,1,0.1,1.5,12,0.5,34,0.5864,0.4842,0.3288,0.0882,0.0882,0.8824,0.0294,0.0,278.14,-110.86,-125.98
pullback,1,0.1,1.5,16,,34,0.7678,0.4814,0.697,0.3529,0.3235,0.0,0.2353,0.4412,278.14,-57.31,-126.26
pullback,1,0.1,1.5,16,0.3,34,0.7216,0.2987,0.6619,0.2941,0.2941,0.6176,0.0294,0.0588,278.14,-75.08,-162.94
pullback,1,0.1,1.5,16,0.5,34,0.5771,0.483,0.3271,0.0882,0.0882,0.9118,0.0,0.0,278.14,-113.68,-131.53
pullback,1,0.1,1.5,20,,34,0.7287,0.3762,0.7206,0.3529,0.3235,0.0,0.0882,0.5882,278.14,-70.71,-164.85
pullback,1,0.1,1.5,20,0.3,34,0.7169,0.2987,0.6632,0.2941,0.2941,0.6176,0.0294,0.0588,278.14,-76.69,-164.61
pullback,1,0.1,1.5,20,0.5,34,0.5771,0.483,0.3271,0.0882,0.0882,0.9118,0.0,0.0,278.14,-113.68,-131.53
pullback,1,0.1,2.0,4,,34,0.6856,0.534,0.5264,0.0882,0.0882,0.0,0.9118,0.0,278.14,-91.53,-115.92
pullback,1,0.1,2.0,4,0.3,34,0.69,0.534,0.5222,0.0882,0.0882,0.0882,0.8235,0.0,278.14,-90.03,-115.92
pullback,1,0.1,2.0,4,0.5,34,0.6386,0.4991,0.385,0.0588,0.0588,0.5294,0.4118,0.0,278.14,-96.89,-117.52
pullback,1,0.1,2.0,8,,34,0.7005,0.4571,0.6985,0.2059,0.1471,0.0,0.6471,0.2059,278.14,-82.53,-164.96
pullback,1,0.1,2.0,8,0.3,34,0.6886,0.3847,0.6841,0.1765,0.1471,0.4412,0.3529,0.0588,278.14,-84.93,-164.41
pullback,1,0.1,2.0,8,0.5,34,0.6302,0.4842,0.4642,0.0882,0.0882,0.8529,0.0588,0.0,278.14,-96.86,-125.98
pullback,1,0.1,2.0,12,,34,0.799,0.4383,0.8543,0.2647,0.2353,0.0,0.4118,0.3529,278.14,-52.72,-154.96
pullback,1,0.1,2.0,12,0.3,34,0.7421,0.2993,0.7846,0.2059,0.2059,0.5294,0.1765,0.0882,278.14,-66.64,-164.61
pullback,1,0.1,2.0,12,0.5,34,0.6288,0.4842,0.4649,0.0882,0.0882,0.8824,0.0294,0.0,278.14,-97.08,-125.98
pullback,1,0.1,2.0,16,,34,0.7875,0.4682,0.864,0.2647,0.2353,0.0,0.2647,0.5,278.14,-50.19,-141.61
pullback,1,0.1,2.0,16,0.3,34,0.7202,0.2984,0.7912,0.2059,0.2059,0.6471,0.0588,0.0882,278.14,-72.27,-164.61
pullback,1,0.1,2.0,16,0.5,34,0.6194,0.483,0.4646,0.0882,0.0882,0.9118,0.0,0.0,278.14,-99.9,-131.53
pullback,1,0.1,2.0,20,,34,0.7387,0.2858,0.8857,0.2647,0.2353,0.0,0.0882,0.6765,278.14,-66.61,-181.27
pullback,1,0.1,2.0,20,0.3,34,0.7057,0.2984,0.7938,0.2059,0.2059,0.6471,0.0294,0.1176,278.14,-76.89,-167.52
pullback,1,0.1,2.0,20,0.5,34,0.6194,0.483,0.4646,0.0882,0.0882,0.9118,0.0,0.0,278.14,-99.9,-131.53
pullback,1,0.1,2.5,4,,34,0.7394,0.534,0.7003,0.0882,0.0882,0.0,0.9118,0.0,278.14,-73.14,-115.92
pullback,1,0.1,2.5,4,0.3,34,0.7438,0.534,0.6968,0.0882,0.0882,0.0882,0.8235,0.0,278.14,-71.64,-115.92
pullback,1,0.1,2.5,4,0.5,34,0.6924,0.4991,0.6056,0.0588,0.0588,0.5294,0.4118,0.0,278.14,-78.51,-117.52
pullback,1,0.1,2.5,8,,34,0.7302,0.4571,0.8027,0.2059,0.0882,0.0,0.7059,0.2059,278.14,-71.83,-164.96
pullback,1,0.1,2.5,8,0.3,34,0.7183,0.3847,0.7906,0.1765,0.0882,0.4412,0.4118,0.0588,278.14,-74.24,-164.41
pullback,1,0.1,2.5,8,0.5,34,0.6681,0.4842,0.6296,0.0882,0.0588,0.8529,0.0882,0.0,278.14,-83.46,-125.98
pullback,1,0.1,2.5,12,,34,0.8152,0.3833,1.0152,0.2059,0.1765,0.0,0.4706,0.3529,278.14,-48.97,-176.33
pullback,1,0.1,2.5,12,0.3,34,0.7536,0.2987,0.9495,0.1471,0.1471,0.5588,0.2059,0.0882,278.14,-63.94,-165.79
pullback,1,0.1,2.5,12,0.5,34,0.6345,0.4842,0.6098,0.0588,0.0588,0.9118,0.0294,0.0,278.14,-93.75,-131.53
pullback,1,0.1,2.5,16,,34,0.7808,0.4136,1.0292,0.2059,0.1765,0.0,0.3235,0.5,278.14,-53.87,-170.84
pullback,1,0.1,2.5,16,0.3,34,0.7093,0.2928,0.9584,0.1471,0.1471,0.7059,0.0588,0.0882,278.14,-76.95,-167.52
pullback,1,0.1,2.5,16,0.5,34,0.6252,0.483,0.6096,0.0588,0.0588,0.9412,0.0,0.0,278.14,-96.57,-134.51
pullback,1,0.1,2.5,20,,34,0.7246,0.2348,1.0503,0.2059,0.1765,0.0,0.1471,0.6765,278.14,-72.72,-187.22
pullback,1,0.1,2.5,20,0.3,34,0.6949,0.2928,0.9604,0.1471,0.1471,0.7059,0.0294,0.1176,278.14,-81.57,-179.7
pullback,1,0.1,2.5,20,0.5,34,0.6252,0.483,0.6096,0.0588,0.0588,0.9412,0.0,0.0,278.14,-96.57,-134.51
vol_burst,1,0.15,,4,,106,1.0349,0.6142,1.2918,0.2736,0.0,0.0,0.9528,0.0472,348.43,-14.05,-125.43
vol_burst,1,0.15,,4,0.3,106,1.0395,0.6142,1.2887,0.2736,0.0,0.0755,0.8774,0.0472,348.43,-12.97,-125.43
vol_burst,1,0.15,,4,0.5,106,1.0284,0.4998,1.2783,0.2358,0.0,0.5189,0.4528,0.0283,348.43,-13.53,-130.01
vol_burst,1,0.15,,8,,106,0.8609,0.371,1.3696,0.1981,0.0,0.0,0.7642,0.2358,348.43,-68.3,-199.7
vol_burst,1,0.15,,8,0.3,106,0.89,0.337,1.3527,0.1981,0.0,0.4528,0.4057,0.1415,348.43,-59.12,-189.88
vol_burst,1,0.15,,8,0.5,106,0.9471,0.4895,1.3148,0.1604,0.0,0.7642,0.1509,0.0849,348.43,-39.38,-151.66
vol_burst,1,0.15,,12,,106,0.7129,0.2826,1.3115,0.1509,0.0,0.0,0.3585,0.6415,348.43,-114.95,-215.35
vol_burst,1,0.15,,12,0.3,106,0.7735,0.2909,1.2829,0.1509,0.0,0.6226,0.1981,0.1792,348.43,-94.12,-200.38
vol_burst,1,0.15,,12,0.5,106,0.8616,0.4874,1.2394,0.1321,0.0,0.8208,0.0566,0.1226,348.43,-63.17,-153.66
vol_burst,1,0.15,,16,,106,0.7326,0.1906,1.4482,0.1792,0.0,0.0,0.1887,0.8113,348.43,-97.65,-228.17
vol_burst,1,0.15,,16,0.3,106,0.7873,0.2891,1.3981,0.1698,0.0,0.7264,0.0472,0.2264,348.43,-76.09,-208.79
vol_burst,1,0.15,,16,0.5,106,0.8911,0.4872,1.3417,0.1415,0.0,0.8302,0.0189,0.1509,348.43,-45.81,-153.66
vol_burst,1,0.15,,20,,106,0.7114,0.1756,1.4302,0.1792,0.0,0.0,0.1415,0.8585,348.43,-106.67,-230.31
vol_burst,1,0.15,,20,0.3,106,0.6841,0.2881,1.2467,0.1509,0.0,0.7642,0.0,0.2358,348.43,-129.96,-210.02
vol_burst,1,0.15,,20,0.5,106,0.7896,0.4861,1.1878,0.1226,0.0,0.8491,0.0,0.1509,348.43,-99.8,-155.37
vol_burst,1,0.15,1.3,4,,106,0.8559,0.6562,0.5033,0.3679,0.3302,0.0,0.6604,0.0094,348.43,-53.16,-108.68
vol_burst,1,0.15,1.3,4,0.3,106,0.8482,0.6487,0.4974,0.3585,0.3208,0.066,0.6038,0.0094,348.43,-60.37,-109.56
vol_burst,1,0.15,1.3,4,0.5,106,0.8275,0.5167,0.4653,0.3113,0.2925,0.4906,0.217,0.0,348.43,-64.1,-123.96
vol_burst,1,0.15,1.3,8,,106,0.7675,0.5468,0.5998,0.3679,0.3679,0.0,0.5283,0.1038,348.43,-78.29,-165.27
vol_burst,1,0.15,1.3,8,0.3,106,0.7774,0.438,0.5709,0.3585,0.3585,0.3868,0.2264,0.0283,348.43,-80.89,-173.9
vol_burst,1,0.15,1.3,8,0.5,106,0.8053,0.4968,0.4866,0.3113,0.3113,0.6509,0.0377,0.0,348.43,-71.64,-134.91
vol_burst,1,0.15,1.3,12,,106,0.7657,0.5414,0.6412,0.4057,0.4057,0.0,0.2358,0.3585,348.43,-75.06,-162.03
vol_burst,1,0.15,1.3,12,0.3,106,0.7968,0.3522,0.5933,0.3962,0.3962,0.4811,0.0943,0.0283,348.43,-69.97,-173.6
vol_burst,1,0.15,1.3,12,0.5,106,0.8174,0.494,0.4994,0.3302,0.3302,0.6698,0.0,0.0,348.43,-65.12,-134.91
vol_burst,1,0.15,1.3,16,,106,0.7467,0.3644,0.6682,0.4245,0.4245,0.0,0.1415,0.434,348.43,-82.02,-172.25
vol_burst,1,0.15,1.3,16,0.3,106,0.7831,0.2938,0.6063,0.4057,0.4057,0.5566,0.0094,0.0283,348.43,-72.84,-180.01
vol_burst,1,0.15,1.3,16,0.5,106,0.8174,0.494,0.4994,0.3302,0.3302,0.6698,0.0,0.0,348.43,-65.12,-134.91
vol_burst,1,0.15,1.3,20,,106,0.7324,0.2842,0.6789,0.4245,0.4245,0.0,0.1132,0.4623,348.43,-88.48,-172.25
vol_burst,1,0.15,1.3,20,0.3,106,0.7799,0.2928,0.608,0.4057,0.4057,0.566,0.0,0.0283,348.43,-74.62,-180.01
vol_burst,1,0.15,1.3,20,0.5,106,0.8174,0.494,0.4994,0.3302,0.3302,0.6698,0.0,0.0,348.43,-65.12,-134.91
vol_burst,1,0.15,1.5,4,,106,0.8927,0.6417,0.5819,0.3491,0.283,0.0,0.7075,0.0094,348.43,-42.75,-112.29
vol_burst,1,0.15,1.5,4,0.3,106,0.885,0.6276,0.5773,0.3396,0.2736,0.066,0.6509,0.0094,348.43,-49.96,-116.13
vol_burst,1,0.15,1.5,4,0.5,106,0.8579,0.4999,0.5416,0.2925,0.2453,0.5094,0.2453,0.0,348.43,-54.76,-126.64
vol_burst,1,0.15,1.5,8,,106,0.7731,0.42,0.6761,0.3113,0.3113,0.0,0.566,0.1226,348.43,-76.99,-181.13
vol_burst,1,0.15,1.5,8,0.3,106,0.7848,0.3766,0.649,0.3019,0.3019,0.4151,0.2453,0.0377,348.43,-78.97,-181.59
vol_burst,1,0.15,1.5,8,0.5,106,0.8105,0.492,0.5598,0.2547,0.2547,0.6981,0.0377,0.0094,348.43,-69.9,-148.09
vol_burst,1,0.15,1.5,12,,106,0.7617,0.3809,0.7153,0.3396,0.3396,0.0,0.2547,0.4057,348.43,-77.64,-179.52
vol_burst,1,0.15,1.5,12,0.3,106,0.7966,0.2962,0.6693,0.3302,0.3302,0.5283,0.1038,0.0377,348.43,-71.19,-181.25
vol_burst,1,0.15,1.5,12,0.5,106,0.8226,0.4907,0.5709,0.2736,0.2736,0.717,0.0,0.0094,348.43,-63.38,-148.09
vol_burst,1,0.15,1.5,16,,106,0.7411,0.2372,0.744,0.3585,0.3585,0.0,0.1415,0.5,348.43,-84.27,-191.9
vol_burst,1,0.15,1.5,16,0.3,106,0.7827,0.2925,0.6845,0.3396,0.3396,0.6132,0.0094,0.0377,348.43,-73.12,-184.6
vol_burst,1,0.15,1.5,16,0.5,106,0.8226,0.4907,0.5709,0.2736,0.2736,0.717,0.0,0.0094,348.43,-63.38,-148.09
vol_burst,1,0.15,1.5,20,,106,0.7268,0.2268,0.7536,0.3585,0.3585,0.0,0.1132,0.5283,348.43,-90.73,-193.59
vol_burst,1,0.15,1.5,20,0.3,106,0.7796,0.2918,0.686,0.3396,0.3396,0.6226,0.0,0.0377,348.43,-74.9,-184.6
vol_burst,1,0.15,1.5,20,0.5,106,0.8226,0.4907,0.5709,0.2736,0.2736,0.717,0.0,0.0094,348.43,-63.38,-148.09
vol_burst,1,0.15,2.0,4,,106,0.9563,0.6155,0.7741,0.3113,0.2075,0.0,0.7736,0.0189,348.43,-28.87,-120.68
vol_burst,1,0.15,2.0,4,0.3,106,0.9609,0.6155,0.7695,0.3113,0.2075,0.0755,0.6981,0.0189,348.43,-27.79,-120.68
vol_burst,1,0.15,2.0,4,0.5,106,0.9261,0.4998,0.7302,0.2642,0.1887,0.5189,0.2925,0.0,348.43,-34.71,-128.26
vol_burst,1,0.15,2.0,8,,106,0.8416,0.3812,0.8879,0.2642,0.2453,0.0,0.6132,0.1415,348.43,-55.76,-193.29
vol_burst,1,0.15,2.0,8,0.3,106,0.8704,0.3488,0.8626,0.2642,0.2453,0.434,0.2736,0.0472,348.43,-46.73,-183.97
vol_burst,1,0.15,2.0,8,0.5,106,0.8851,0.4906,0.7716,0.217,0.217,0.7358,0.0377,0.0094,348.43,-42.21,-149.78
vol_burst,1,0.15,2.0,12,,106,0.8249,0.3308,0.9419,0.2736,0.2642,0.0,0.283,0.4528,348.43,-55.32,-199.6
vol_burst,1,0.15,2.0,12,0.3,106,0.8786,0.2934,0.8995,0.2736,0.2642,0.566,0.1226,0.0472,348.43,-37.32,-184.6
vol_burst,1,0.15,2.0,12,0.5,106,0.9133,0.4897,0.8018,0.2358,0.2358,0.7547,0.0,0.0094,348.43,-27.11,-149.78
vol_burst,1,0.15,2.0,16,,106,0.8103,0.2228,0.9786,0.2925,0.283,0.0,0.1415,0.5755,348.43,-57.5,-212.91
vol_burst,1,0.15,2.0,16,0.3,106,0.8657,0.2901,0.9192,0.283,0.2736,0.6604,0.0094,0.0566,348.43,-36.35,-194.94
vol_burst,1,0.15,2.0,16,0.5,106,0.9133,0.4897,0.8018,0.2358,0.2358,0.7547,0.0,0.0094,348.43,-27.11,-149.78
vol_burst,1,0.15,2.0,20,,106,0.796,0.1986,0.9869,0.2925,0.283,0.0,0.1132,0.6038,348.43,-63.97,-215.26
vol_burst,1,0.15,2.0,20,0.3,106,0.8626,0.2901,0.9206,0.283,0.2736,0.6698,0.0,0.0566,348.43,-38.14,-194.94
vol_burst,1,0.15,2.0,20,0.5,106,0.9133,0.4897,0.8018,0.2358,0.2358,0.7547,0.0,0.0094,348.43,-27.11,-149.78
vol_burst,1,0.15,2.5,4,,106,0.9784,0.6142,0.872,0.283,0.1509,0.0,0.8302,0.0189,348.43,-25.67,-121.9
vol_burst,1,0.15,2.5,4,0.3,106,0.983,0.6142,0.8678,0.283,0.1509,0.0755,0.7547,0.0189,348.43,-24.59,-121.9
vol_burst,1,0.15,2.5,4,0.5,106,0.9612,0.4998,0.8368,0.2453,0.1415,0.5189,0.3396,0.0,348.43,-27.27,-128.26
vol_burst,1,0.15,2.5,8,,106,0.8735,0.3766,1.0118,0.2358,0.1981,0.0,0.6415,0.1604,348.43,-49.72,-195.15
vol_burst,1,0.15,2.5,8,0.3,106,0.9021,0.3409,0.9888,0.2358,0.1981,0.4434,0.2925,0.066,348.43,-40.76,-184.6
vol_burst,1,0.15,2.5,8,0.5,106,0.9437,0.49,0.9218,0.1981,0.1887,0.7453,0.0472,0.0189,348.43,-24.58,-150.09
vol_burst,1,0.15,2.5,12,,106,0.8515,0.328,1.0693,0.2264,0.217,0.0,0.3019,0.4811,348.43,-49.67,-204.59
vol_burst,1,0.15,2.5,12,0.3,106,0.9069,0.2927,1.0295,0.2264,0.217,0.5755,0.1415,0.066,348.43,-30.97,-187.65
vol_burst,1,0.15,2.5,12,0.5,106,0.95,0.4895,0.9338,0.1981,0.1981,0.7642,0.0189,0.0189,348.43,-19.32,-150.09
vol_burst,1,0.15,2.5,16,,106,0.8571,0.2164,1.1261,0.2547,0.2453,0.0,0.1509,0.6038,348.43,-39.22,-214.32
vol_burst,1,0.15,2.5,16,0.3,106,0.9099,0.2898,1.0653,0.2453,0.2358,0.6698,0.0189,0.0755,348.43,-18.74,-197.83
vol_burst,1,0.15,2.5,16,0.5,106,0.9627,0.4893,0.9475,0.2075,0.2075,0.7736,0.0,0.0189,348.43,-11.28,-150.09
vol_burst,1,0.15,2.5,20,,106,0.8404,0.1811,1.1352,0.2547,0.2453,0.0,0.1226,0.6321,348.43,-46.29,-217.71
vol_burst,1,0.15,2.5,20,0.3,106,0.9059,0.2895,1.0671,0.2453,0.2358,0.6887,0.0,0.0755,348.43,-20.76,-197.83
vol_burst,1,0.15,2.5,20,0.5,106,0.9627,0.4893,0.9475,0.2075,0.2075,0.7736,0.0,0.0189,348.43,-11.28,-150.09
vol_burst,1,0.2,,4,,113,0.9806,0.6245,0.9877,0.2743,0.0,0.0,0.9735,0.0265,460.81,-37.68,-176.13
vol_burst,1,0.2,,4,0.3,113,0.9837,0.6245,0.9851,0.2743,0.0,0.0619,0.9115,0.0265,460.81,-36.85,-176.13
vol_burst,1,0.2,,4,0.5,113,0.9861,0.5792,0.9722,0.2478,0.0,0.4513,0.5398,0.0088,460.81,-31.9,-165.77
vol_burst,1,0.2,,8,,113,0.7931,0.3799,1.0356,0.2301,0.0,0.0,0.7876,0.2124,460.81,-106.15,-253.37
vol_burst,1,0.2,,8,0.3,113,0.8155,0.3693,1.0205,0.2301,0.0,0.4071,0.4513,0.1416,460.81,-96.07,-249.72
vol_burst,1,0.2,,8,0.5,113,0.8961,0.4967,0.9733,0.2212,0.0,0.6726,0.2212,0.1062,460.81,-58.2,-202.51
vol_burst,1,0.2,,12,,113,0.665,0.3079,0.9797,0.2124,0.0,0.0,0.4071,0.5929,460.81,-159.26,-270.08
vol_burst,1,0.2,,12,0.3,113,0.6918,0.2941,0.9276,0.2035,0.0,0.5929,0.2035,0.2035,460.81,-158.36,-255.28
vol_burst,1,0.2,,12,0.5,113,0.7822,0.4888,0.879,0.1858,0.0,0.7788,0.0796,0.1416,460.81,-116.92,-210.71
vol_burst,1,0.2,,16,,113,0.6665,0.2375,1.1117,0.2035,0.0,0.0,0.1947,0.8053,460.81,-149.37,-287.31
vol_burst,1,0.2,,16,0.3,113,0.6382,0.2923,0.9268,0.177,0.0,0.6814,0.0708,0.2478,460.81,-190.1,-285.48
vol_burst,1,0.2,,16,0.5,113,0.7178,0.4874,0.8443,0.1504,0.0,0.823,0.0088,0.1681,460.81,-157.93,-218.28
vol_burst,1,0.2,,20,,113,0.6298,0.2048,1.0791,0.2035,0.0,0.0,0.1504,0.8496,460.81,-175.0,-288.88
vol_burst,1,0.2,,20,0.3,113,0.6305,0.2906,0.9401,0.177,0.0,0.7345,0.0088,0.2566,460.81,-192.87,-289.24
vol_burst,1,0.2,,20,0.5,113,0.7163,0.4868,0.8445,0.1504,0.0,0.8319,0.0,0.1681,460.81,-158.43,-218.28
vol_burst,1,0.2,1.3,4,,113,0.8511,0.6496,0.4702,0.3628,0.3186,0.0,0.6726,0.0088,460.81,-72.92,-143.89
vol_burst,1,0.2,1.3,4,0.3,113,0.8435,0.6396,0.4647,0.354,0.3097,0.0531,0.6283,0.0088,460.81,-79.75,-149.19
vol_burst,1,0.2,1.3,4,0.5,113,0.8459,0.612,0.4424,0.3274,0.3009,0.4336,0.2655,0.0,460.81,-75.13,-154.7
vol_burst,1,0.2,1.3,8,,113,0.7467,0.4387,0.5722,0.3628,0.354,0.0,0.5664,0.0796,460.81,-113.88,-243.96
vol_burst,1,0.2,1.3,8,0.3,113,0.7533,0.4027,0.5487,0.354,0.3451,0.3628,0.2743,0.0177,460.81,-114.44,-224.25
vol_burst,1,0.2,1.3,8,0.5,113,0.8217,0.4986,0.4713,0.3363,0.3274,0.6018,0.0708,0.0,460.81,-81.71,-184.31
vol_burst,1,0.2,1.3,12,,113,0.7351,0.4701,0.6129,0.3894,0.3717,0.0,0.2743,0.354,460.81,-113.22,-216.46
