signal,fire_ts,date,hour_utc,rv_rank,dte,delta_target,entry_ask_usd,call_strike,put_strike,peak_bid_usd,peak_multiple,time_to_peak_h,final_bid_usd,final_multiple,n_bars,value_at_4h,multiple_at_4h,value_at_8h,multiple_at_8h,value_at_12h,multiple_at_12h,value_at_18h,multiple_at_18h,value_at_24h,multiple_at_24h
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,2,0.3,1003.37,79000.0,75000.0,2745.2,2.736,4.08,1348.94,1.3444,288,2704.16,2.6951,1079.54,1.0759,796.6,0.7939,466.61,0.465,1348.94,1.3444
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,2,0.35,1620.83,78000.0,76000.0,3469.93,2.1408,4.08,1971.53,1.2164,288,3427.7,2.1148,1691.03,1.0433,1320.08,0.8144,864.38,0.5333,1971.53,1.2164
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,2,0.4,1620.83,78000.0,76000.0,3469.93,2.1408,4.08,1971.53,1.2164,288,3427.7,2.1148,1691.03,1.0433,1320.08,0.8144,864.38,0.5333,1971.53,1.2164
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,3,0.1,331.88,82000.0,70000.0,1098.08,3.3087,4.08,378.0,1.139,288,1052.43,3.1711,354.81,1.0691,250.36,0.7544,168.29,0.5071,378.0,1.139
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,3,0.15,833.57,81000.0,74000.0,2518.26,3.0211,4.08,1289.65,1.5471,288,2433.74,2.9197,996.5,1.1955,781.43,0.9374,535.46,0.6424,1289.65,1.5471
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,3,0.2,1003.37,80000.0,74000.0,2562.19,2.5536,4.08,1311.88,1.3075,288,2477.59,2.4693,1079.54,1.0759,842.12,0.8393,611.95,0.6099,1311.88,1.3075
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,3,0.25,1003.37,80000.0,74000.0,2562.19,2.5536,4.08,1311.88,1.3075,288,2477.59,2.4693,1079.54,1.0759,842.12,0.8393,611.95,0.6099,1311.88,1.3075
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,3,0.3,1466.47,79000.0,75000.0,3103.91,2.1166,4.08,1793.64,1.2231,288,3047.66,2.0782,1555.14,1.0605,1229.04,0.8381,986.77,0.6729,1793.64,1.2231
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,3,0.35,1736.61,79000.0,76000.0,3762.75,2.1667,4.08,2386.58,1.3743,288,3705.43,2.1337,1970.35,1.1346,1646.31,0.948,1254.5,0.7224,2386.58,1.3743
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,3,0.4,2122.52,78000.0,76000.0,3865.24,1.8211,4.08,2475.53,1.1663,288,3807.75,1.794,2189.28,1.0315,1820.81,0.8579,1491.63,0.7028,2475.53,1.1663
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,4,0.1,686.92,82000.0,72000.0,1903.34,2.7708,4.08,889.41,1.2948,288,1819.83,2.6493,732.28,1.066,584.17,0.8504,458.96,0.6681,889.41,1.2948
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,4,0.15,686.92,82000.0,72000.0,1903.34,2.7708,4.08,889.41,1.2948,288,1819.83,2.6493,732.28,1.066,584.17,0.8504,458.96,0.6681,889.41,1.2948
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,4,0.2,1157.74,81000.0,74000.0,2789.12,2.4091,4.08,1586.12,1.37,288,2740.7,2.3673,1268.27,1.0955,1031.79,0.8912,818.48,0.707,1586.12,1.37
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,4,0.25,1350.69,80000.0,74000.0,2847.69,2.1083,4.08,1630.59,1.2072,288,2799.17,2.0724,1381.51,1.0228,1130.42,0.8369,940.87,0.6966,1630.59,1.2072
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,4,0.3,1890.97,79000.0,75000.0,3462.61,1.8311,4.08,2193.88,1.1602,288,3369.24,1.7817,1925.05,1.018,1593.2,0.8425,1376.89,0.7281,2193.88,1.1602
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,4,0.35,2199.7,79000.0,76000.0,4084.86,1.857,4.08,2712.7,1.2332,288,4027.0,1.8307,2340.26,1.0639,2010.47,0.914,1721.11,0.7824,2712.7,1.2332
vol_burst,2026-02-03T15:00:00+00:00,2026-02-03,15,0.9097,4,0.4,2585.61,78000.0,76000.0,4209.31,1.628,4.08,2846.11,1.1008,288,4165.87,1.6112,2604.48,1.0073,2276.01,0.8803,2027.08,0.784,2846.11,1.1008
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,1,0.15,343.12,80000.0,76000.0,3016.06,8.7901,3.08,800.22,2.3322,81,1438.71,4.193,,,,,,,,
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,1,0.2,343.12,80000.0,76000.0,3016.06,8.7901,3.08,800.22,2.3322,81,1438.71,4.193,,,,,,,,
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,1,0.25,709.63,79000.0,77000.0,3968.54,5.5924,3.0,847.61,1.1944,110,2195.54,3.0939,1330.68,1.8752,,,,,,
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,1,0.3,709.63,79000.0,77000.0,3968.54,5.5924,3.0,847.61,1.1944,110,2195.54,3.0939,1330.68,1.8752,,,,,,
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,1,0.35,709.63,79000.0,77000.0,3968.54,5.5924,3.0,847.61,1.1944,110,2195.54,3.0939,1330.68,1.8752,,,,,,
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,1,0.4,1037.15,79000.0,78000.0,4890.12,4.715,3.08,1611.22,1.5535,110,3094.73,2.9839,2275.77,2.1943,,,,,,
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,2,0.1,343.12,82000.0,74000.0,2159.56,6.2939,3.08,273.93,0.7983,209,1011.6,2.9482,589.74,1.7187,306.16,0.8923,,,,
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,2,0.15,538.07,81000.0,75000.0,2686.64,4.9931,3.08,945.44,1.7571,262,1438.71,2.6738,907.29,1.6862,466.9,0.8677,463.92,0.8622,,
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,2,0.2,717.43,80000.0,75000.0,2708.6,3.7754,3.08,1420.65,1.9802,284,1461.19,2.0367,937.53,1.3068,512.82,0.7148,486.74,0.6784,,
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,2,0.25,896.78,80000.0,76000.0,3367.44,3.755,3.08,2127.26,2.3721,284,1948.26,2.1725,1353.37,1.5091,780.72,0.8706,828.97,0.9244,,
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,2,0.3,1130.73,80000.0,77000.0,4172.7,3.6903,3.08,2982.62,2.6378,284,2547.72,2.2532,1882.62,1.665,1239.96,1.0966,1361.34,1.2039,,
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,2,0.35,1442.65,79000.0,77000.0,4209.31,2.9178,3.08,2968.73,2.0578,288,2607.67,1.8076,1950.66,1.3521,1339.46,0.9285,1399.36,0.97,2968.73,2.0578
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,2,0.4,1442.65,79000.0,77000.0,4209.31,2.9178,3.08,2968.73,2.0578,288,2607.67,1.8076,1950.66,1.3521,1339.46,0.9285,1399.36,0.97,2968.73,2.0578
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,3,0.1,257.34,83000.0,70000.0,1076.12,4.1817,3.08,377.57,1.4672,288,457.09,1.7762,302.43,1.1752,191.35,0.7436,159.71,0.6206,377.57,1.4672
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,3,0.15,592.66,82000.0,74000.0,2488.98,4.1997,3.08,1391.82,2.3484,288,1348.79,2.2758,899.72,1.5181,574.06,0.9686,570.39,0.9624,1391.82,2.3484
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,3,0.2,873.39,81000.0,75000.0,2994.1,3.4281,3.08,1880.44,2.153,288,1760.92,2.0162,1232.4,1.411,811.33,0.9289,867.0,0.9927,1880.44,2.153
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,3,0.25,1325.68,80000.0,76000.0,3696.87,2.7887,3.08,2494.92,1.882,288,2337.91,1.7636,1716.28,1.2946,1217.0,0.918,1292.89,0.9753,2494.92,1.882
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,3,0.3,1325.68,80000.0,76000.0,3696.87,2.7887,3.08,2494.92,1.882,288,2337.91,1.7636,1716.28,1.2946,1217.0,0.918,1292.89,0.9753,2494.92,1.882
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,3,0.35,1988.52,79000.0,77000.0,4531.41,2.2788,3.08,3272.27,1.6456,288,3004.81,1.5111,2419.43,1.2167,1836.98,0.9238,1893.7,0.9523,3272.27,1.6456
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,3,0.4,1988.52,79000.0,77000.0,4531.41,2.2788,3.08,3272.27,1.6456,288,3004.81,1.5111,2419.43,1.2167,1836.98,0.9238,1893.7,0.9523,3272.27,1.6456
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,4,0.1,444.49,84000.0,72000.0,1852.09,4.1668,3.08,940.22,2.1153,288,951.65,2.141,619.98,1.3948,436.28,0.9815,403.08,0.9068,940.22,2.1153
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,4,0.15,865.59,82000.0,74000.0,2745.2,3.1715,3.08,1665.75,1.9244,288,1611.06,1.8612,1134.11,1.3102,788.37,0.9108,836.58,0.9665,1665.75,1.9244
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,4,0.2,865.59,82000.0,74000.0,2745.2,3.1715,3.08,1665.75,1.9244,288,1611.06,1.8612,1134.11,1.3102,788.37,0.9108,836.58,0.9665,1665.75,1.9244
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,4,0.25,1208.71,81000.0,75000.0,3301.56,2.7315,3.08,2213.59,1.8314,288,2045.67,1.6924,1542.38,1.2761,1140.46,0.9435,1163.6,0.9627,2213.59,1.8314
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,4,0.3,1715.59,80000.0,76000.0,3982.37,2.3213,3.08,2813.26,1.6398,288,2660.12,1.5506,2071.63,1.2075,1576.74,0.9191,1673.15,0.9753,2813.26,1.6398
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,4,0.35,2027.51,80000.0,77000.0,4714.42,2.3252,3.08,3479.56,1.7162,288,3222.12,1.5892,2600.88,1.2828,2035.99,1.0042,2167.49,1.069,3479.56,1.7162
vol_burst,2026-02-03T16:00:00+00:00,2026-02-03,16,0.9042,4,0.4,2417.42,79000.0,77000.0,4816.91,1.9926,3.08,3553.59,1.47,288,3371.98,1.3949,2759.66,1.1416,2257.96,0.934,2319.6,0.9595,3553.59,1.47
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,1,0.1,198.64,79000.0,73000.0,1156.64,5.8228,2.08,30.54,0.1538,98,129.91,0.654,45.58,0.2295,,,,,,
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,1,0.15,412.56,78000.0,74000.0,1647.12,3.9924,2.08,15.33,0.0372,127,275.1,0.6668,98.75,0.2394,,,,,,
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,1,0.2,412.56,78000.0,74000.0,1647.12,3.9924,2.08,15.33,0.0372,127,275.1,0.6668,98.75,0.2394,,,,,,
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,1,0.25,565.36,78000.0,75000.0,2269.36,4.014,2.08,22.94,0.0406,134,389.73,0.6894,220.3,0.3897,,,,,,
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,1,0.3,893.88,77000.0,75000.0,2305.97,2.5797,2.08,15.28,0.0171,158,634.27,0.7096,281.07,0.3144,53.47,0.0598,,,,
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,1,0.35,1145.99,77000.0,76000.0,3076.89,2.6849,2.0,15.31,0.0134,166,878.81,0.7669,615.31,0.5369,137.49,0.12,,,,
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,1,0.4,1145.99,77000.0,76000.0,3076.89,2.6849,2.0,15.31,0.0134,166,878.81,0.7669,615.31,0.5369,137.49,0.12,,,,
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,2,0.1,382.0,80000.0,72000.0,1390.9,3.6411,2.08,364.46,0.9541,272,397.37,1.0402,288.66,0.7557,190.96,0.4999,137.06,0.3588,,
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,2,0.15,618.84,79000.0,73000.0,1756.93,2.8391,2.08,669.91,1.0825,288,626.63,1.0126,463.38,0.7488,336.08,0.5431,220.81,0.3568,669.91,1.0825
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,2,0.2,779.28,79000.0,74000.0,2232.76,2.8652,2.08,1111.62,1.4265,288,771.82,0.9904,600.12,0.7701,443.02,0.5685,319.8,0.4104,1111.62,1.4265
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,2,0.25,1031.39,78000.0,74000.0,2298.65,2.2287,2.08,1126.34,1.0921,288,993.43,0.9632,752.05,0.7292,618.7,0.5999,426.4,0.4134,1126.34,1.0921
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,2,0.3,1260.59,78000.0,75000.0,2811.08,2.23,2.08,1678.47,1.3315,288,1222.69,0.9699,1017.92,0.8075,779.1,0.618,593.91,0.4711,1678.47,1.3315
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,2,0.35,1260.59,78000.0,75000.0,2811.08,2.23,2.08,1678.47,1.3315,288,1222.69,0.9699,1017.92,0.8075,779.1,0.618,593.91,0.4711,1678.47,1.3315
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,2,0.4,1948.19,77000.0,76000.0,3579.74,1.8375,2.08,2561.87,1.315,288,1872.24,0.961,1671.22,0.8578,1413.07,0.7253,1142.13,0.5863,2561.87,1.315
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,3,0.1,374.36,81000.0,70000.0,1127.36,3.0114,2.08,507.96,1.3569,288,412.66,1.1023,326.65,0.8725,252.06,0.6733,182.74,0.4881,507.96,1.3569
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,3,0.15,488.96,80000.0,70000.0,1171.29,2.3955,2.08,530.04,1.084,288,534.93,1.094,402.61,0.8234,328.44,0.6717,236.04,0.4827,530.04,1.084
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,3,0.2,1184.19,79000.0,74000.0,2628.07,2.2193,2.08,1700.55,1.436,288,1146.27,0.968,1025.52,0.866,832.57,0.7031,715.74,0.6044,1700.55,1.436
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,3,0.25,1184.19,79000.0,74000.0,2628.07,2.2193,2.08,1700.55,1.436,288,1146.27,0.968,1025.52,0.866,832.57,0.7031,715.74,0.6044,1700.55,1.436
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,3,0.3,1489.79,78000.0,74000.0,2730.56,1.8328,2.08,1752.08,1.1761,288,1451.94,0.9746,1215.43,0.8158,1069.35,0.7178,913.7,0.6133,1752.08,1.1761
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,3,0.35,1718.99,78000.0,75000.0,3206.39,1.8653,2.08,2230.59,1.2976,288,1719.4,1.0002,1519.29,0.8838,1298.5,0.7554,1142.13,0.6644,2230.59,1.2976
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,3,0.4,2521.19,77000.0,76000.0,4026.29,1.597,2.08,3033.02,1.203,288,2483.58,0.9851,2278.93,0.9039,2024.13,0.8028,1827.41,0.7248,3033.02,1.203
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,4,0.1,679.96,82000.0,72000.0,1903.34,2.7992,2.08,1148.42,1.689,288,718.33,1.0564,645.7,0.9496,496.49,0.7302,456.85,0.6719,1148.42,1.689
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,4,0.15,786.92,81000.0,72000.0,1947.26,2.4745,2.08,1170.51,1.4875,288,825.31,1.0488,714.07,0.9074,572.87,0.728,517.77,0.658,1170.51,1.4875
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,4,0.2,954.99,80000.0,72000.0,2005.83,2.1004,2.08,1199.96,1.2565,288,993.43,1.0403,820.42,0.8591,695.08,0.7278,616.75,0.6458,1199.96,1.2565
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,4,0.25,1566.19,79000.0,74000.0,2950.17,1.8837,2.08,2076.0,1.3255,288,1566.57,1.0002,1367.36,0.873,1183.93,0.7559,1104.06,0.7049,2076.0,1.3255
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,4,0.3,1566.19,79000.0,74000.0,2950.17,1.8837,2.08,2076.0,1.3255,288,1566.57,1.0002,1367.36,0.873,1183.93,0.7559,1104.06,0.7049,2076.0,1.3255
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,4,0.35,2177.39,78000.0,75000.0,3587.06,1.6474,2.08,2687.02,1.2341,288,2177.91,1.0002,1975.07,0.9071,1756.79,0.8068,1637.05,0.7518,2687.02,1.2341
vol_burst,2026-02-03T17:00:00+00:00,2026-02-03,17,0.9569,4,0.4,2177.39,78000.0,75000.0,3587.06,1.6474,2.08,2687.02,1.2341,288,2177.91,1.0002,1975.07,0.9071,1756.79,0.8068,1637.05,0.7518,2687.02,1.2341
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,1,0.15,412.88,77000.0,72000.0,878.46,2.1276,1.08,30.29,0.0734,96,335.13,0.8117,,,,,,,,
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,1,0.2,570.53,77000.0,73000.0,1213.22,2.1265,1.0,76.29,0.1337,110,365.6,0.6408,144.96,0.2541,,,,,,
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,1,0.25,825.76,76000.0,73000.0,1300.92,1.5754,1.0,427.24,0.5174,110,769.28,0.9316,549.32,0.6652,,,,,,
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,1,0.3,825.76,76000.0,73000.0,1300.92,1.5754,1.0,427.24,0.5174,110,769.28,0.9316,549.32,0.6652,,,,,,
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,1,0.35,1088.5,76000.0,74000.0,1771.57,1.6275,1.08,381.93,0.3509,128,830.21,0.7627,564.58,0.5187,,,,,,
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,1,0.4,1538.92,75000.0,74000.0,2065.35,1.3421,3.17,1268.02,0.824,128,1515.71,0.9849,1365.67,0.8874,,,,,,
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,2,0.1,450.42,79000.0,70000.0,915.07,2.0316,1.08,326.26,0.7244,280,396.06,0.8793,259.4,0.5759,190.46,0.4229,113.92,0.2529,,
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,2,0.15,570.53,78000.0,70000.0,980.95,1.7194,1.08,354.12,0.6207,288,616.95,1.0814,450.14,0.789,342.84,0.6009,205.06,0.3594,354.12,0.6207
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,2,0.2,855.79,78000.0,72000.0,1493.39,1.745,1.08,809.42,0.9458,288,731.2,0.8544,526.43,0.6151,411.4,0.4807,265.82,0.3106,809.42,0.9458
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,2,0.25,1088.5,77000.0,72000.0,1603.2,1.4728,1.08,816.65,0.7502,288,1035.86,0.9516,839.24,0.771,700.91,0.6439,486.07,0.4466,816.65,0.7502
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,2,0.3,1276.18,77000.0,73000.0,1932.62,1.5144,1.08,1250.26,0.9797,288,1142.49,0.8952,907.9,0.7114,769.48,0.603,539.24,0.4225,1250.26,0.9797
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,2,0.35,1613.99,76000.0,73000.0,2122.95,1.3153,1.08,1286.4,0.797,288,1637.57,1.0146,1403.82,0.8698,1264.68,0.7836,934.17,0.5788,1286.4,0.797
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,2,0.4,1914.26,76000.0,74000.0,2598.79,1.3576,1.08,1864.55,0.974,288,1789.91,0.935,1525.89,0.7971,1378.96,0.7204,1055.69,0.5515,1864.55,0.974
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,3,0.1,307.78,80000.0,65000.0,512.44,1.6649,1.08,281.85,0.9158,288,357.98,1.1631,259.4,0.8428,220.94,0.7178,144.3,0.4689,281.85,0.9158
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,3,0.15,713.16,79000.0,70000.0,1237.17,1.7348,1.08,823.87,1.1552,288,685.5,0.9612,526.43,0.7382,472.35,0.6623,356.96,0.5005,823.87,1.1552
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,3,0.2,900.83,78000.0,70000.0,1339.66,1.4871,1.08,860.01,0.9547,288,952.08,1.0569,770.57,0.8554,685.67,0.7612,531.64,0.5902,860.01,0.9547
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,3,0.25,900.83,78000.0,70000.0,1339.66,1.4871,1.08,860.01,0.9547,288,952.08,1.0569,770.57,0.8554,685.67,0.7612,531.64,0.5902,860.01,0.9547
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,3,0.3,2064.4,77000.0,74000.0,2891.61,1.4007,1.08,2435.48,1.1798,288,1827.99,0.8855,1564.03,0.7576,1485.62,0.7196,1253.16,0.607,2435.48,1.1798
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,3,0.35,2477.28,76000.0,74000.0,3147.83,1.2707,1.08,2565.57,1.0356,288,2284.99,0.9224,2098.09,0.8469,1980.83,0.7996,1708.85,0.6898,2565.57,1.0356
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,3,0.4,2477.28,76000.0,74000.0,3147.83,1.2707,1.08,2565.57,1.0356,288,2284.99,0.9224,2098.09,0.8469,1980.83,0.7996,1708.85,0.6898,2565.57,1.0356
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,4,0.1,788.23,81000.0,70000.0,1325.02,1.681,1.08,1098.5,1.3936,288,609.33,0.773,457.77,0.5808,419.02,0.5316,379.74,0.4818,1098.5,1.3936
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,4,0.15,885.82,80000.0,70000.0,1383.58,1.5619,1.08,1127.4,1.2727,288,731.2,0.8254,587.47,0.6632,540.92,0.6106,463.29,0.523,1127.4,1.2727
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,4,0.2,1050.97,79000.0,70000.0,1486.07,1.414,1.08,1170.77,1.114,288,959.69,0.9132,785.83,0.7477,693.29,0.6597,622.78,0.5926,1170.77,1.114
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,4,0.25,1613.99,78000.0,72000.0,2232.76,1.3834,1.08,1857.33,1.1508,288,1447.16,0.8966,1258.86,0.78,1180.88,0.7317,1025.31,0.6353,1857.33,1.1508
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,4,0.3,1914.26,77000.0,72000.0,2452.38,1.2811,1.08,1972.96,1.0307,288,1827.99,0.9549,1640.33,0.8569,1561.81,0.8159,1367.08,0.7142,1972.96,1.0307
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,4,0.35,2177.01,77000.0,73000.0,2855.01,1.3114,1.08,2406.58,1.1055,288,2018.4,0.9271,1754.77,0.806,1676.09,0.7699,1518.98,0.6977,2406.58,1.1055
vol_burst,2026-02-03T18:00:00+00:00,2026-02-03,18,0.9861,4,0.4,2927.7,76000.0,74000.0,3587.06,1.2252,1.08,3071.46,1.0491,288,2741.98,0.9366,2479.57,0.8469,2399.85,0.8197,2240.49,0.7653,3071.46,1.0491
vol_burst,2026-02-03T19:00:00+00:00,2026-02-03,19,1.0,1,0.1,328.88,77000.0,68000.0,506.04,1.5387,2.25,113.61,0.3454,50,150.98,0.4591,,,,,,,,
vol_burst,2026-02-03T19:00:00+00:00,2026-02-03,19,1.0,1,0.15,518.91,76000.0,69000.0,1197.75,2.3082,2.17,502.29,0.968,67,430.31,0.8292,,,,,,,,
vol_burst,2026-02-03T19:00:00+00:00,2026-02-03,19,1.0,1,0.2,840.48,75000.0,70000.0,1980.89,2.3569,2.17,1187.21,1.4125,70,1011.6,1.2036,,,,,,,,
vol_burst,2026-02-03T19:00:00+00:00,2026-02-03,19,1.0,1,0.25,986.65,75000.0,71000.0,1980.89,2.0077,2.17,1002.73,1.0163,72,1026.7,1.0406,,,,,,,,
vol_burst,2026-02-03T19:00:00+00:00,2026-02-03,19,1.0,1,0.3,986.65,75000.0,71000.0,1980.89,2.0077,2.17,1002.73,1.0163,72,1026.7,1.0406,,,,,,,,
vol_burst,2026-02-03T19:00:00+00:00,2026-02-03,19,1.0,1,0.35,1607.88,74000.0,72000.0,2879.2,1.7907,2.17,1711.32,1.0643,84,1766.52,1.0987,,,,,,,,
vol_burst,2026-02-03T19:00:00+00:00,2026-02-03,19,1.0,1,0.4,1607.88,74000.0,72000.0,2879.2,1.7907,2.17,1711.32,1.0643,84,1766.52,1.0987,,,,,,,,
vol_burst,2026-02-03T19:00:00+00:00,2026-02-03,19,1.0,2,0.1,533.52,78000.0,66000.0,721.72,1.3528,2.17,36.68,0.0688,288,385.01,0.7216,288.29,0.5404,375.13,0.7031,167.22,0.3134,36.68,0.0688
vol_burst,2026-02-03T19:00:00+00:00,2026-02-03,19,1.0,2,0.15,818.56,77000.0,68000.0,1167.04,1.4257,2.17,80.7,0.0986,288,694.53,0.8485,553.83,0.6766,750.26,0.9166,448.46,0.5479,80.7,0.0986
vol_burst,2026-02-03T19:00:00+00:00,2026-02-03,19,1.0,2,0.2,1169.37,76000.0,69000.0,1765.91,1.5101,2.17,154.05,0.1317,288,1094.64,0.9361,1024.2,0.8759,1301.47,1.113,919.73,0.7865,154.05,0.1317
vol_burst,2026-02-03T19:00:00+00:00,2026-02-03,19,1.0,2,0.25,1315.54,76000.0,70000.0,1788.94,1.3599,2.17,205.41,0.1561,288,1132.38,0.8608,1054.55,0.8016,1316.79,1.0009,942.53,0.7165,205.41,0.1561
vol_burst,2026-02-03T19:00:00+00:00,2026-02-03,19,1.0,2,0.3,1827.13,75000.0,71000.0,2479.95,1.3573,2.17,403.48,0.2208,288,1758.97,0.9627,1661.48,0.9093,1990.49,1.0894,1611.43,0.8819,403.48,0.2208
