signal,fire_ts,date,hour_utc,rv_rank,dte,delta_target,call_strike,call_actual_delta,call_delta_dist,call_actual_iv,call_ask_usd,call_bid_usd,call_spread_pct,put_strike,put_actual_delta,put_delta_dist,put_actual_iv,put_ask_usd,put_bid_usd,put_spread_pct,straddle_ask_usd,straddle_bid_usd,straddle_spread_pct,straddle_pct_spot,spot_usd,hours_to_expiry,available,skip_reason
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,2,0.2,71000.0,0.1884,0.0116,60.45,287.11,252.93,11.9,66000.0,-0.2337,0.0337,74.05,512.7,444.34,13.33,799.82,697.28,12.82,1.17,68360.37,41.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,2,0.25,70000.0,0.3005,0.0505,62.58,546.88,478.52,12.5,66000.0,-0.2337,0.0163,74.05,512.7,444.34,13.33,1059.59,922.86,12.9,1.55,68360.37,41.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,2,0.3,70000.0,0.3005,0.0005,62.58,546.88,478.52,12.5,67000.0,-0.3254,0.0254,69.88,751.96,683.6,9.09,1298.85,1162.13,10.53,1.9,68360.37,41.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,2,0.35,70000.0,0.3005,0.0495,62.58,546.88,478.52,12.5,67000.0,-0.3254,0.0246,69.88,751.96,683.6,9.09,1298.85,1162.13,10.53,1.9,68360.37,41.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,2,0.4,69000.0,0.4266,0.0266,63.08,922.86,854.5,7.41,68000.0,-0.4412,0.0412,66.3,1059.59,1025.41,3.23,1982.45,1879.91,5.17,2.9,68360.37,41.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,3,0.1,73000.0,0.1072,0.0072,59.92,177.74,150.39,15.38,62000.0,-0.0903,0.0097,87.39,232.43,205.08,11.76,410.16,355.47,13.33,0.6,68360.37,65.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,3,0.15,72000.0,0.1643,0.0143,59.84,300.79,266.61,11.36,64000.0,-0.1596,0.0096,79.78,444.34,375.98,15.38,745.13,642.59,13.76,1.09,68360.37,65.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,3,0.2,72000.0,0.1643,0.0357,59.84,300.79,266.61,11.36,65000.0,-0.2102,0.0102,76.15,581.06,512.7,11.76,881.85,779.31,11.63,1.29,68360.37,65.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,3,0.25,71000.0,0.245,0.005,60.92,512.7,444.34,13.33,66000.0,-0.2737,0.0237,71.84,751.96,717.78,4.55,1264.67,1162.13,8.11,1.85,68360.37,65.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,3,0.3,70000.0,0.341,0.041,62.37,820.32,751.96,8.33,66000.0,-0.2737,0.0263,71.84,751.96,717.78,4.55,1572.29,1469.75,6.52,2.3,68360.37,65.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,3,0.35,70000.0,0.341,0.009,62.37,820.32,751.96,8.33,67000.0,-0.355,0.0051,68.86,1025.41,957.05,6.67,1845.73,1709.01,7.41,2.7,68360.37,65.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,3,0.4,69000.0,0.4446,0.0446,63.55,1230.49,1162.13,5.56,67000.0,-0.355,0.045,68.86,1025.41,957.05,6.67,2255.89,2119.17,6.06,3.3,68360.37,65.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,4,0.1,74000.0,0.0995,0.0005,59.51,184.57,164.06,11.11,64000.0,-0.1835,0.0835,76.03,581.06,512.7,11.76,765.64,676.77,11.61,1.12,68360.37,89.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,4,0.15,74000.0,0.0995,0.0505,59.51,184.57,164.06,11.11,64000.0,-0.1835,0.0335,76.03,581.06,512.7,11.76,765.64,676.77,11.61,1.12,68360.37,89.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,4,0.2,72000.0,0.2048,0.0048,59.75,444.34,410.16,7.69,64000.0,-0.1835,0.0165,76.03,581.06,512.7,11.76,1025.41,922.86,10.0,1.5,68360.37,89.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,4,0.25,71000.0,0.2791,0.0291,60.38,683.6,649.42,5.0,66000.0,-0.2946,0.0446,69.62,957.05,888.68,7.14,1640.65,1538.11,6.25,2.4,68360.37,89.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,4,0.3,71000.0,0.2791,0.0209,60.38,683.6,649.42,5.0,66000.0,-0.2946,0.0054,69.62,957.05,888.68,7.14,1640.65,1538.11,6.25,2.4,68360.37,89.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,4,0.35,70000.0,0.3628,0.0128,60.85,1025.41,991.23,3.33,67000.0,-0.3685,0.0185,66.98,1230.49,1196.31,2.78,2255.89,2187.53,3.03,3.3,68360.37,89.0,True,
vol_burst,2026-02-10T15:00:00+00:00,2026-02-10,15,0.6181,4,0.4,70000.0,0.3628,0.0372,60.85,1025.41,991.23,3.33,67000.0,-0.3685,0.0315,66.98,1230.49,1196.31,2.78,2255.89,2187.53,3.03,3.3,68360.37,89.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,1,0.1,70000.0,0.0833,0.0167,63.81,80.15,66.79,16.67,64000.0,-0.1913,0.0913,92.38,367.36,333.96,9.09,447.51,400.76,10.45,0.67,66792.76,25.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,1,0.15,69000.0,0.1729,0.0229,65.02,207.06,187.02,9.68,64000.0,-0.1913,0.0413,92.38,367.36,333.96,9.09,574.42,520.98,9.3,0.86,66792.76,25.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,1,0.2,69000.0,0.1729,0.0271,65.02,207.06,187.02,9.68,64000.0,-0.1913,0.0087,92.38,367.36,333.96,9.09,574.42,520.98,9.3,0.86,66792.76,25.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,1,0.25,68000.0,0.3071,0.0571,67.22,500.95,434.15,13.33,64000.0,-0.1913,0.0587,92.38,367.36,333.96,9.09,868.31,768.12,11.54,1.3,66792.76,25.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,1,0.3,68000.0,0.3071,0.0071,67.22,500.95,434.15,13.33,66000.0,-0.3883,0.0883,79.14,834.91,768.12,8.0,1335.86,1202.27,10.0,2.0,66792.76,25.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,1,0.35,68000.0,0.3071,0.0429,67.22,500.95,434.15,13.33,66000.0,-0.3883,0.0383,79.14,834.91,768.12,8.0,1335.86,1202.27,10.0,2.0,66792.76,25.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,1,0.4,67000.0,0.4676,0.0676,72.97,935.1,868.31,7.14,66000.0,-0.3883,0.0117,79.14,834.91,768.12,8.0,1770.01,1636.42,7.55,2.65,66792.76,25.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,2,0.1,71000.0,0.0861,0.0139,59.91,113.55,93.51,17.65,60000.0,-0.0769,0.0231,102.23,187.02,173.66,7.14,300.57,267.17,11.11,0.45,66792.76,49.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,2,0.15,70000.0,0.1524,0.0024,61.18,240.45,207.06,13.89,62000.0,-0.1402,0.0098,93.95,367.36,320.61,12.73,607.81,527.66,13.19,0.91,66792.76,49.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,2,0.2,70000.0,0.1524,0.0476,61.18,240.45,207.06,13.89,64000.0,-0.243,0.043,83.58,634.53,601.13,5.26,874.99,808.19,7.63,1.31,66792.76,49.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,2,0.25,69000.0,0.2487,0.0013,64.03,467.55,400.76,14.29,64000.0,-0.243,0.007,83.58,634.53,601.13,5.26,1102.08,1001.89,9.09,1.65,66792.76,49.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,2,0.3,69000.0,0.2487,0.0513,64.03,467.55,400.76,14.29,65000.0,-0.3187,0.0187,78.91,868.31,834.91,3.85,1335.86,1235.67,7.5,2.0,66792.76,49.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,2,0.35,68000.0,0.358,0.008,65.46,801.51,734.72,8.33,65000.0,-0.3187,0.0313,78.91,868.31,834.91,3.85,1669.82,1569.63,6.0,2.5,66792.76,49.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,2,0.4,68000.0,0.358,0.042,65.46,801.51,734.72,8.33,66000.0,-0.4115,0.0115,73.94,1168.87,1102.08,5.71,1970.39,1836.8,6.78,2.95,66792.76,49.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,3,0.1,72000.0,0.0851,0.0149,59.64,133.59,113.55,15.0,60000.0,-0.1028,0.0028,95.13,307.25,280.53,8.7,440.83,394.08,10.61,0.66,66792.76,73.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,3,0.15,71000.0,0.1327,0.0173,59.69,233.77,207.06,11.43,62000.0,-0.1654,0.0154,86.12,500.95,467.55,6.67,734.72,674.61,8.18,1.1,66792.76,73.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,3,0.2,70000.0,0.2049,0.0049,61.67,400.76,367.36,8.33,62000.0,-0.1654,0.0346,86.12,500.95,467.55,6.67,901.7,834.91,7.41,1.35,66792.76,73.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,3,0.25,69000.0,0.2887,0.0387,62.83,667.93,601.13,10.0,64000.0,-0.2678,0.0178,78.1,834.91,801.51,4.0,1502.84,1402.65,6.67,2.25,66792.76,73.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,3,0.3,69000.0,0.2887,0.0113,62.83,667.93,601.13,10.0,64000.0,-0.2678,0.0322,78.1,834.91,801.51,4.0,1502.84,1402.65,6.67,2.25,66792.76,73.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,3,0.35,68000.0,0.3833,0.0333,63.84,1035.29,968.49,6.45,65000.0,-0.3362,0.0138,74.09,1068.68,1035.29,3.13,2103.97,2003.78,4.76,3.15,66792.76,73.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,3,0.4,68000.0,0.3833,0.0167,63.84,1035.29,968.49,6.45,66000.0,-0.4204,0.0204,70.44,1402.65,1335.86,4.76,2437.94,2304.35,5.48,3.65,66792.76,73.0,True,
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,4,0.1,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,4,0.15,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,4,0.2,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,4,0.25,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,4,0.3,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,4,0.35,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
vol_burst,2026-02-11T07:00:00+00:00,2026-02-11,7,0.6403,4,0.4,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,1,0.1,70000.0,0.096,0.004,63.05,94.4,80.92,14.29,64000.0,-0.0878,0.0122,85.79,114.63,94.4,17.65,209.04,175.32,16.13,0.31,67431.83,18.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,1,0.15,70000.0,0.096,0.054,63.05,94.4,80.92,14.29,65000.0,-0.1526,0.0026,79.75,202.3,182.07,10.0,296.7,262.98,11.36,0.44,67431.83,18.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,1,0.2,69000.0,0.2097,0.0097,62.49,222.53,202.3,9.09,65000.0,-0.1526,0.0474,79.75,202.3,182.07,10.0,424.82,384.36,9.52,0.63,67431.83,18.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,1,0.25,69000.0,0.2097,0.0403,62.49,222.53,202.3,9.09,66000.0,-0.2563,0.0063,73.21,370.88,337.16,9.09,593.4,539.45,9.09,0.88,67431.83,18.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,1,0.3,68000.0,0.3853,0.0852,62.71,539.45,472.02,12.5,66000.0,-0.2563,0.0437,73.21,370.88,337.16,9.09,910.33,809.18,11.11,1.35,67431.83,18.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,1,0.35,68000.0,0.3853,0.0353,62.71,539.45,472.02,12.5,67000.0,-0.4135,0.0635,66.57,640.6,606.89,5.26,1180.06,1078.91,8.57,1.75,67431.83,18.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,1,0.4,68000.0,0.3853,0.0148,62.71,539.45,472.02,12.5,67000.0,-0.4135,0.0135,66.57,640.6,606.89,5.26,1180.06,1078.91,8.57,1.75,67431.83,18.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,2,0.1,71000.0,0.0952,0.0048,56.76,114.63,94.4,17.65,62000.0,-0.0762,0.0238,85.93,148.35,128.12,13.64,262.98,222.53,15.38,0.39,67431.83,42.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,2,0.15,70000.0,0.1747,0.0247,57.49,249.5,215.78,13.51,64000.0,-0.1611,0.0111,77.44,323.67,303.44,6.25,573.17,519.23,9.41,0.85,67431.83,42.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,2,0.2,70000.0,0.1747,0.0253,57.49,249.5,215.78,13.51,65000.0,-0.23,0.03,72.99,472.02,438.31,7.14,721.52,654.09,9.35,1.07,67431.83,42.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,2,0.25,69000.0,0.2925,0.0425,60.1,505.74,438.31,13.33,65000.0,-0.23,0.02,72.99,472.02,438.31,7.14,977.76,876.61,10.34,1.45,67431.83,42.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,2,0.3,69000.0,0.2925,0.0075,60.1,505.74,438.31,13.33,66000.0,-0.3214,0.0214,68.44,708.03,674.32,4.76,1213.77,1112.63,8.33,1.8,67431.83,42.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,2,0.35,69000.0,0.2925,0.0575,60.1,505.74,438.31,13.33,66000.0,-0.3214,0.0286,68.44,708.03,674.32,4.76,1213.77,1112.63,8.33,1.8,67431.83,42.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,2,0.4,68000.0,0.4245,0.0245,61.36,910.33,842.9,7.41,67000.0,-0.4392,0.0392,64.4,1045.19,977.76,6.45,1955.52,1820.66,6.9,2.9,67431.83,42.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,3,0.1,72000.0,0.0841,0.0159,54.37,121.38,101.15,16.67,62000.0,-0.1122,0.0122,81.36,276.47,249.5,9.76,397.85,350.65,11.86,0.59,67431.83,66.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,3,0.15,71000.0,0.1414,0.0087,54.73,222.53,195.55,12.12,62000.0,-0.1122,0.0378,81.36,276.47,249.5,9.76,499.0,445.05,10.81,0.74,67431.83,66.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,3,0.2,70000.0,0.2273,0.0273,56.64,404.59,370.88,8.33,64000.0,-0.1999,0.0001,73.53,539.45,472.02,12.5,944.05,842.9,10.71,1.4,67431.83,66.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,3,0.25,70000.0,0.2273,0.0227,56.64,404.59,370.88,8.33,65000.0,-0.2648,0.0148,69.7,708.03,640.6,9.52,1112.63,1011.48,9.09,1.65,67431.83,66.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,3,0.3,69000.0,0.3305,0.0305,58.43,708.03,674.32,4.76,65000.0,-0.2648,0.0352,69.7,708.03,640.6,9.52,1416.07,1314.92,7.14,2.1,67431.83,66.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,3,0.35,69000.0,0.3305,0.0195,58.43,708.03,674.32,4.76,66000.0,-0.3464,0.0036,65.81,944.05,910.33,3.57,1652.08,1584.65,4.08,2.45,67431.83,66.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,3,0.4,68000.0,0.4422,0.0422,59.93,1146.34,1078.91,5.88,67000.0,-0.4466,0.0466,62.74,1281.2,1247.49,2.63,2427.55,2326.4,4.17,3.6,67431.83,66.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,4,0.1,72000.0,0.1,0.0,49.87,155.09,134.86,13.04,62000.0,-0.1225,0.0225,73.1,316.93,296.7,6.38,472.02,431.56,8.57,0.7,67431.83,90.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,4,0.15,72000.0,0.1,0.05,49.87,155.09,134.86,13.04,62000.0,-0.1225,0.0275,73.1,316.93,296.7,6.38,472.02,431.56,8.57,0.7,67431.83,90.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,4,0.2,70000.0,0.2405,0.0405,51.09,472.02,438.31,7.14,64000.0,-0.2101,0.0101,66.12,573.17,539.45,5.88,1045.19,977.76,6.45,1.55,67431.83,90.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,4,0.25,70000.0,0.2405,0.0095,51.09,472.02,438.31,7.14,65000.0,-0.2734,0.0234,62.69,775.47,708.03,8.7,1247.49,1146.34,8.11,1.85,67431.83,90.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,4,0.3,69000.0,0.3394,0.0394,52.48,775.47,741.75,4.35,65000.0,-0.2734,0.0266,62.69,775.47,708.03,8.7,1550.93,1449.78,6.52,2.3,67431.83,90.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,4,0.35,69000.0,0.3394,0.0106,52.48,775.47,741.75,4.35,66000.0,-0.3521,0.0021,59.29,1011.48,977.76,3.33,1786.94,1719.51,3.77,2.65,67431.83,90.0,True,
vol_burst,2026-02-11T14:00:00+00:00,2026-02-11,14,0.6764,4,0.4,68000.0,0.4463,0.0463,53.77,1213.77,1180.06,2.78,67000.0,-0.4471,0.0471,56.4,1348.64,1314.92,2.5,2562.41,2494.98,2.63,3.8,67431.83,90.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,1,0.1,69000.0,0.0994,0.0006,63.2,79.59,66.32,16.67,63000.0,-0.0875,0.0125,93.21,132.64,106.11,20.0,212.23,172.44,18.75,0.32,66321.27,17.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,1,0.15,69000.0,0.0994,0.0506,63.2,79.59,66.32,16.67,64000.0,-0.1458,0.0042,85.6,205.6,185.7,9.68,285.18,252.02,11.63,0.43,66321.27,17.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,1,0.2,68000.0,0.2236,0.0236,63.22,245.39,205.6,16.22,65000.0,-0.2418,0.0418,78.27,364.77,318.34,12.73,610.16,523.94,14.13,0.92,66321.27,17.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,1,0.25,68000.0,0.2236,0.0264,63.22,245.39,205.6,16.22,65000.0,-0.2418,0.0082,78.27,364.77,318.34,12.73,610.16,523.94,14.13,0.92,66321.27,17.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,1,0.3,68000.0,0.2236,0.0764,63.22,245.39,205.6,16.22,65000.0,-0.2418,0.0582,78.27,364.77,318.34,12.73,610.16,523.94,14.13,0.92,66321.27,17.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,1,0.35,67000.0,0.4137,0.0637,65.55,596.89,530.57,11.11,66000.0,-0.3898,0.0398,71.21,630.05,563.73,10.53,1226.94,1094.3,10.81,1.85,66321.27,17.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,1,0.4,67000.0,0.4137,0.0137,65.55,596.89,530.57,11.11,66000.0,-0.3898,0.0102,71.21,630.05,563.73,10.53,1226.94,1094.3,10.81,1.85,66321.27,17.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,2,0.1,70000.0,0.1104,0.0104,59.77,139.27,119.38,14.29,62000.0,-0.1082,0.0082,85.34,225.49,198.96,11.76,364.77,318.34,12.73,0.55,66321.27,41.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,2,0.15,70000.0,0.1104,0.0396,59.77,139.27,119.38,14.29,62000.0,-0.1082,0.0418,85.34,225.49,198.96,11.76,364.77,318.34,12.73,0.55,66321.27,41.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,2,0.2,69000.0,0.1917,0.0083,59.83,271.92,252.02,7.32,64000.0,-0.2232,0.0232,76.48,497.41,431.09,13.33,769.33,683.11,11.21,1.16,66321.27,41.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,2,0.25,68000.0,0.3071,0.0571,61.01,530.57,497.41,6.25,64000.0,-0.2232,0.0268,76.48,497.41,431.09,13.33,1027.98,928.5,9.68,1.55,66321.27,41.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,2,0.3,68000.0,0.3071,0.0071,61.01,530.57,497.41,6.25,65000.0,-0.3093,0.0093,71.64,696.37,630.05,9.52,1226.94,1127.46,8.11,1.85,66321.27,41.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,2,0.35,68000.0,0.3071,0.0429,61.01,530.57,497.41,6.25,65000.0,-0.3093,0.0407,71.64,696.37,630.05,9.52,1226.94,1127.46,8.11,1.85,66321.27,41.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,2,0.4,67000.0,0.4422,0.0422,64.07,961.66,895.34,6.9,66000.0,-0.4227,0.0227,67.44,994.82,928.5,6.67,1956.48,1823.84,6.78,2.95,66321.27,41.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,3,0.1,71000.0,0.0967,0.0033,56.98,152.54,126.01,17.39,60000.0,-0.0856,0.0144,90.21,225.49,198.96,11.76,378.03,324.97,14.04,0.57,66321.27,65.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,3,0.15,70000.0,0.1592,0.0091,57.76,271.92,238.76,12.2,62000.0,-0.1514,0.0014,82.02,397.93,364.77,8.33,669.84,603.52,9.9,1.01,66321.27,65.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,3,0.2,70000.0,0.1592,0.0408,57.76,271.92,238.76,12.2,62000.0,-0.1514,0.0486,82.02,397.93,364.77,8.33,669.84,603.52,9.9,1.01,66321.27,65.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,3,0.25,69000.0,0.2474,0.0026,59.79,497.41,431.09,13.33,64000.0,-0.2637,0.0137,73.67,729.53,663.21,9.09,1226.94,1094.3,10.81,1.85,66321.27,65.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,3,0.3,68000.0,0.3425,0.0425,60.58,795.86,762.69,4.17,64000.0,-0.2637,0.0363,73.67,729.53,663.21,9.09,1525.39,1425.91,6.52,2.3,66321.27,65.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,3,0.35,68000.0,0.3425,0.0075,60.58,795.86,762.69,4.17,65000.0,-0.3423,0.0077,69.68,961.66,895.34,6.9,1757.51,1658.03,5.66,2.65,66321.27,65.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,3,0.4,68000.0,0.3425,0.0575,60.58,795.86,762.69,4.17,66000.0,-0.4332,0.0332,66.1,1293.26,1226.94,5.13,2089.12,1989.64,4.76,3.15,66321.27,65.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,4,0.1,71000.0,0.1111,0.0111,51.9,179.07,145.91,18.52,62000.0,-0.1585,0.0585,72.34,431.09,397.93,7.69,610.16,543.83,10.87,0.92,66321.27,89.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,4,0.15,70000.0,0.1726,0.0226,52.19,311.71,278.55,10.64,62000.0,-0.1585,0.0085,72.34,431.09,397.93,7.69,742.8,676.48,8.93,1.12,66321.27,89.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,4,0.2,70000.0,0.1726,0.0274,52.19,311.71,278.55,10.64,62000.0,-0.1585,0.0415,72.34,431.09,397.93,7.69,742.8,676.48,8.93,1.12,66321.27,89.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,4,0.25,69000.0,0.2546,0.0046,53.59,530.57,497.41,6.25,64000.0,-0.2677,0.0177,65.19,762.69,696.37,8.7,1293.26,1193.78,7.69,1.95,66321.27,89.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,4,0.3,69000.0,0.2546,0.0454,53.59,530.57,497.41,6.25,64000.0,-0.2677,0.0323,65.19,762.69,696.37,8.7,1293.26,1193.78,7.69,1.95,66321.27,89.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,4,0.35,68000.0,0.3532,0.0032,54.17,862.18,795.86,7.69,65000.0,-0.3472,0.0028,62.0,1027.98,961.66,6.45,1890.16,1757.51,7.02,2.85,66321.27,89.0,True,
vol_burst,2026-02-11T15:00:00+00:00,2026-02-11,15,0.7431,4,0.4,68000.0,0.3532,0.0468,54.17,862.18,795.86,7.69,66000.0,-0.4347,0.0347,58.93,1359.59,1293.26,4.88,2221.76,2089.12,5.97,3.35,66321.27,89.0,True,
vol_burst,2026-02-11T16:00:00+00:00,2026-02-11,16,0.6083,1,0.1,69000.0,0.0733,0.0267,59.91,59.76,46.48,22.22,63000.0,-0.0721,0.0279,86.78,79.68,73.04,8.33,139.44,119.52,14.29,0.21,66402.18,16.0,False,leg_ask_too_low
vol_burst,2026-02-11T16:00:00+00:00,2026-02-11,16,0.6083,1,0.15,68000.0,0.1859,0.0359,59.14,179.29,152.73,14.81,64000.0,-0.1319,0.0181,80.23,159.37,139.44,12.5,338.65,292.17,13.73,0.51,66402.18,16.0,True,
